Still,994,-24,37,,,
Still,994,-24,37,,,
Still,996,-25,37,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-25,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,997,-25,37,,,
Still,996,-25,37,,,
Still,996,-25,37,,,
Still,998,-25,37,,,
Still,995,-24,38,,,
Still,995,-25,38,,,
Still,995,-25,38,,,
Still,998,-24,37,,,
Still,995,-23,36,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,998,-25,38,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,998,-24,37,,,
Still,998,-24,37,,,
Still,996,-25,37,,,
Still,997,-24,37,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,36,,,
Still,997,-25,39,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,997,-25,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,995,-24,37,,,
Still,996,-25,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-25,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,997,-25,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-25,38,,,
Still,996,-25,37,,,
Still,997,-24,37,,,
Still,996,-25,37,,,
Still,996,-25,37,,,
Still,996,-24,38,,,
Still,996,-23,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-25,37,,,
Still,996,-24,38,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,996,-24,37,,,
Still,996,-25,38,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,997,-25,37,,,
Still,997,-25,37,,,
Still,997,-25,38,,,
Still,996,-24,37,,,
Still,996,-25,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,38,,,
Still,996,-25,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,998,-25,38,,,
Still,995,-24,36,,,
Still,995,-24,36,,,
Still,997,-25,37,,,
Still,997,-24,37,,,
Still,995,-24,38,,,
Still,995,-24,38,,,
Still,998,-25,38,,,
Still,996,-24,37,,,
Still,996,-25,37,,,
Still,996,-25,37,,,
Still,996,-24,38,,,
Still,995,-24,37,,,
Still,997,-25,37,,,
Still,998,-25,38,,,
Still,998,-25,38,,,
Still,996,-25,38,,,
Still,996,-24,37,,,
Still,996,-25,37,,,
Still,996,-25,37,,,
Still,997,-24,37,,,
Still,995,-24,37,,,
Still,998,-25,37,,,
Still,995,-24,37,,,
Still,995,-24,37,,,
Still,996,-24,37,,,
Still,995,-25,37,,,
Still,998,-24,37,,,
Still,998,-24,37,,,
Still,996,-25,38,,,
Still,997,-25,37,,,
Still,997,-24,38,,,
Still,995,-24,38,,,
Still,995,-24,38,,,
Still,997,-24,37,,,
Still,997,-25,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-25,38,,,
Still,995,-24,38,,,
Still,996,-25,37,,,
Still,996,-25,37,,,
Still,999,-23,36,,,
Still,994,-23,39,,,
Still,997,-26,36,,,
Still,998,-24,39,,,
Still,998,-24,39,,,
Still,996,-22,37,,,
Still,995,-25,38,,,
Still,996,-24,36,,,
Still,996,-24,36,,,
Still,996,-24,38,,,
Still,998,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,998,-25,39,,,
Still,996,-26,35,,,
Still,997,-22,38,,,
Still,994,-24,40,,,
Still,994,-24,40,,,
Still,995,-23,38,,,
Still,998,-25,37,,,
Still,997,-25,37,,,
Still,997,-25,37,,,
Still,995,-24,38,,,
Still,998,-25,37,,,
Still,995,-24,36,,,
Still,999,-24,37,,,
Still,999,-24,37,,,
Still,995,-24,38,,,
Still,996,-24,39,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-25,37,,,
Still,996,-24,38,,,
Still,994,-24,38,,,
Still,997,-25,37,,,
Still,997,-25,37,,,
Still,996,-25,37,,,
Still,996,-24,39,,,
Still,997,-25,38,,,
Still,997,-25,38,,,
Still,995,-25,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-25,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,995,-24,37,,,
Still,997,-24,36,,,
Still,997,-24,36,,,
Still,997,-24,37,,,
Still,997,-25,38,,,
Still,997,-24,37,,,
Still,995,-24,37,,,
Still,995,-24,37,,,
Still,1000,-25,38,,,
Still,993,-24,37,,,
Still,999,-24,38,,,
Still,999,-24,38,,,
Still,1001,-25,37,,,
Still,999,-25,35,,,
Still,1003,-26,35,,,
Still,986,-21,40,,,
Still,986,-21,40,,,
Still,995,-24,40,,,
Still,996,-24,35,,,
Still,991,-23,37,,,
Still,991,-23,37,,,
Still,997,-23,39,,,
Still,993,-22,40,,,
Still,998,-25,37,,,
Still,996,-24,34,,,
Still,996,-24,34,,,
Still,996,-24,37,,,
Still,997,-22,40,,,
Still,995,-23,38,,,
Still,995,-23,38,,,
Still,999,-25,34,,,
Still,995,-23,36,,,
Still,996,-23,40,,,
Still,995,-23,37,,,
Still,995,-23,37,,,
Still,996,-24,36,,,
Still,997,-24,37,,,
Still,995,-23,37,,,
Still,995,-23,37,,,
Still,997,-23,38,,,
Still,996,-23,37,,,
Still,997,-24,36,,,
Still,997,-24,36,,,
Still,996,-24,38,,,
Still,996,-22,38,,,
Still,997,-24,37,,,
Still,996,-24,36,,,
Still,996,-24,36,,,
Still,997,-23,37,,,
Still,996,-23,39,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-23,37,,,
Still,996,-24,37,,,
Still,997,-23,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-23,37,,,
Still,997,-24,37,,,
Still,996,-23,37,,,
Still,996,-23,37,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,996,-23,36,,,
Still,996,-23,38,,,
Still,996,-23,38,,,
Still,996,-23,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,998,-23,38,,,
Still,995,-25,37,,,
Still,996,-24,37,,,
Still,997,-22,38,,,
Still,997,-22,38,,,
Still,997,-24,37,,,
Still,996,-22,38,,,
Still,996,-23,37,,,
Still,996,-23,37,,,
Still,997,-24,37,,,
Still,996,-23,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-23,37,,,
Still,996,-23,37,,,
Still,996,-23,37,,,
Still,996,-23,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,38,,,
Still,997,-24,37,,,
Still,997,-23,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,996,-24,38,,,
Still,998,-22,38,,,
Still,995,-28,37,,,
Still,995,-28,37,,,
Still,999,-18,37,,,
Still,994,-29,37,,,
Still,997,-29,35,,,
Still,997,-29,35,,,
Still,997,-16,41,,,
Still,995,-25,37,,,
Still,997,-23,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,998,-22,38,,,
Still,996,-25,35,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,995,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,997,-23,37,,,
Still,997,-23,37,,,
Still,996,-24,38,,,
Still,997,-23,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-23,37,,,
Still,997,-23,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-25,38,,,
Still,997,-24,38,,,
Still,996,-23,37,,,
Still,996,-23,37,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,996,-23,37,,,
Still,996,-23,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-25,37,,,
Still,996,-25,37,,,
Still,997,-23,38,,,
Still,996,-24,39,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-23,37,,,
Still,997,-24,37,,,
Still,997,-25,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-23,38,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-23,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,996,-23,37,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-25,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-23,38,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-23,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-23,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-23,37,,,
Still,996,-23,37,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-23,37,,,
Still,996,-24,37,,,
Still,996,-25,37,,,
Still,996,-25,37,,,
Still,996,-24,38,,,
Still,996,-23,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-23,38,,,
Still,996,-24,38,,,
Still,996,-23,38,,,
Still,996,-23,38,,,
Still,997,-24,38,,,
Still,997,-25,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-23,36,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-23,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,38,,,
Still,996,-23,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,997,-23,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,997,-23,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,996,-23,37,,,
Still,996,-23,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,996,-23,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,997,-23,38,,,
Still,996,-23,38,,,
Still,996,-23,38,,,
Still,996,-23,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-23,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-23,37,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,996,-23,37,,,
Still,996,-24,37,,,
Still,995,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-23,38,,,
Still,997,-23,38,,,
Still,996,-24,37,,,
Still,996,-23,37,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-23,38,,,
Still,996,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-23,37,,,
Still,996,-23,38,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,996,-23,37,,,
Still,996,-23,38,,,
Still,996,-23,38,,,
Still,996,-24,37,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,996,-23,37,,,
Still,996,-23,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-25,37,,,
Still,996,-25,37,,,
Still,994,-23,38,,,
Still,988,-22,39,,,
Still,1019,-29,35,,,
Still,987,-23,36,,,
Still,987,-23,36,,,
Still,988,-22,38,,,
Still,1009,-24,39,,,
Still,978,-24,36,,,
Still,978,-24,36,,,
Still,1015,-24,37,,,
Still,984,-23,37,,,
Still,1002,-25,40,,,
Still,997,-25,37,,,
Still,997,-24,38,,,
Still,996,-25,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,39,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,39,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,39,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-25,38,,,
Still,997,-25,38,,,
Still,997,-25,38,,,
Still,996,-23,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-25,38,,,
Still,997,-24,38,,,
Still,996,-25,37,,,
Still,997,-24,39,,,
Still,997,-24,39,,,
Still,997,-25,38,,,
Still,996,-25,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,997,-24,38,,,
Still,997,-24,39,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-25,38,,,
Still,997,-25,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-25,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,996,-25,39,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,996,-24,39,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,39,,,
Still,996,-25,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-25,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-25,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,997,-25,38,,,
Still,997,-24,38,,,
Still,997,-24,39,,,
Still,997,-24,39,,,
Still,997,-24,37,,,
Still,996,-24,38,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,997,-25,37,,,
Still,997,-25,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,39,,,
Still,996,-24,39,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-23,38,,,
Still,997,-25,37,,,
Still,997,-25,37,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-25,38,,,
Still,997,-25,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-25,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,998,-24,37,,,
Still,998,-24,37,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,997,-24,39,,,
Still,997,-24,38,,,
Still,997,-24,37,,,
Still,997,-24,37,,,
Still,997,-24,38,,,
Still,996,-24,37,,,
Still,997,-24,38,,,
Still,996,-24,39,,,
Still,996,-24,39,,,
Still,996,-24,38,,,
Still,997,-25,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,39,,,
Still,997,-24,38,,,
Still,996,-24,39,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,37,,,
Still,997,-25,38,,,
Still,997,-23,38,,,
Still,997,-23,38,,,
Still,996,-24,38,,,
Still,998,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,997,-25,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,998,-24,38,,,
Still,998,-24,38,,,
Still,996,-25,38,,,
Still,997,-24,39,,,
Still,996,-23,38,,,
Still,996,-23,38,,,
Still,996,-24,39,,,
Still,997,-25,38,,,
Still,995,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,995,-24,38,,,
Still,998,-25,37,,,
Still,996,-24,37,,,
Still,996,-24,37,,,
Still,996,-24,39,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,998,-24,38,,,
Still,998,-24,38,,,
Still,996,-24,39,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-25,38,,,
Still,996,-25,38,,,
Still,997,-25,38,,,
Still,997,-24,37,,,
Still,996,-24,38,,,
Still,996,-23,38,,,
Still,996,-23,38,,,
Still,998,-25,39,,,
Still,995,-23,38,,,
Still,998,-25,38,,,
Still,998,-25,38,,,
Still,995,-24,38,,,
Still,996,-23,39,,,
Still,997,-24,38,,,
Still,995,-24,38,,,
Still,995,-24,38,,,
Still,998,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,999,-24,40,,,
Still,995,-22,35,,,
Still,995,-22,35,,,
Still,996,-25,39,,,
Still,997,-24,38,,,
Still,995,-24,38,,,
Still,995,-24,38,,,
Still,999,-24,38,,,
Still,995,-24,38,,,
Still,996,-25,39,,,
Still,996,-25,39,,,
Still,998,-24,39,,,
Still,996,-24,39,,,
Still,997,-24,39,,,
Still,995,-25,38,,,
Still,995,-25,38,,,
Still,998,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-25,39,,,
Still,998,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,39,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,37,,,
Still,996,-24,39,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,997,-25,38,,,
Still,997,-25,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-25,37,,,
Still,997,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,996,-25,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-23,38,,,
Still,996,-23,38,,,
Still,997,-25,38,,,
Still,996,-23,38,,,
Still,996,-24,38,,,
Still,996,-24,38,,,
Still,997,-24,38,,,
Still,996,-24,38,,,
